Translation Error (m),Rotation Error (rad)
0.00035831910467960587,0.013979213871408911
0.001036631024078262,0.029844983319281995
0.0008434605280270308,0.02544772629493686
0.0004759601115360483,0.011937898865022651
0.0005559098630662533,0.008004889518988466
0.00016206407742885582,0.009681821275748383
0.0006376516419113625,0.010369603671008008
0.00045338278568763,0.02091679228690825
0.0003394833154714812,0.016126497550626607
0.0003220389074393994,0.009145741598907816
0.00041518352553812686,0.009479989141024017
0.0010018801530323781,0.016729360434733786
0.0010495236853350757,0.007851614039341722
0.000838347149024225,0.012100331639632592
0.00039576002259854564,0.007667985125249379
0.0004376661126239299,0.01079905696823679
0.0005345170741847464,0.009389410653620846
0.0001039624722212109,0.011121393479263634
0.000579967308557936,0.024922652025959047
0.0012646367292027342,0.04320608142223144
0.0009014863268087293,0.025917018615821796
0.0002540973293677744,0.009665807483400074
0.0003070109124928299,0.008304900239977021
0.0003279063025025796,0.003994398647226233
0.0006328031529354745,0.02070011570498308
0.00038469109550259015,0.01581803257658055
0.0004782116686321363,0.030181543386988485
0.0009532549818691183,0.02682910609741016
0.0004547305597827236,0.01815920597801295
0.00012760496884661483,0.018918969515497694
0.00015739989213253182,0.01158728251575663
0.0006246696015894818,0.014638916927349966
0.0010683441798670073,0.029863123811967797
0.0010187992354649521,0.0370470814698898
0.0004635305008243865,0.012598643021540793
0.0012232451511238942,0.03028504707923228
0.0006036155569178626,0.026124183590693184
0.0004699510079677694,0.009213443698313617
0.0007360785364177707,0.024545357129811686
0.000896820453648136,0.01685357031059813
0.0008241092244694356,0.023879677720009398
0.0005315767721134489,0.008232467550332648
0.0006065153841600742,0.017468097317026775
0.0008891902800029308,0.02682521959005738
0.0011461707259733589,0.005671964542143453
0.0008087647292186633,0.015094374045064115
0.0004665065482711002,0.017064976353398226
0.0004371179469590549,0.011334573469271518
0.00030636131268411667,0.010554718732181743
0.00023395878412900634,0.007469495649060395
0.0008578449576551973,0.005453689672865388
0.00027223039112980177,0.015451638195151548
0.00019882445155421265,0.006056297728284476
0.00041187206740739106,0.010299812263185399
0.00017023094092611518,0.010691706035862976
0.0006103534962164474,0.011878754214704614
0.00039426058079146094,0.012682969728244628
0.0004557951457386687,0.01160235267527869
0.0010132188527789301,0.0215852613753533
0.0008674217146381951,0.0075926003299288175
0.0010599815385625329,0.01090449697871859
0.0012766350439070988,0.02266722150182412
0.0007250404583450951,0.02547019774894521
0.00037270330803293797,0.01051999106249745
0.000735711805308837,0.01807701494594768
0.000606981280176317,0.022857288913766424
0.000614875786382411,0.01642369328062524
0.0006580341409128769,0.016737025708876405
0.0002666733489289537,0.009627439860655113
0.0008639053597740624,0.02306459633804386
0.001352515079352992,0.024471579300383947
0.0009080685455419503,0.013647720935903107
0.0010367183594738956,0.00791644573310349
0.0009867015032142977,0.026717219439577528
0.0010434538880053149,0.021030889902297286
0.0011197454678916882,0.02827589252996381
0.0006869525087098206,0.020060782402286544
0.0005406942747643879,0.0322231483709203
0.0006235850588197766,0.014060044735315464
0.0002077371290089519,0.009880271684848532
0.0011326396623183473,0.038098591557950645
0.0010067856836846133,0.0184616130570996
0.0014848640113892327,0.027359053565167307
0.000868794581762184,0.025386296407727223
0.000426158224156546,0.019632070072066302
0.0009639270764721548,0.03159298846690314
0.00045297907979627164,0.005742351816647722
0.0004494171741512361,0.022464707570348443
0.0006186986236013507,0.019866064829166336
0.0004972456226646276,0.015618632593133418
0.0002977168806637398,0.007674208142220093
0.00039449998854401746,0.011778250011451712
0.0008523242964079067,0.022196903629184698
0.0005143318383057024,0.013207084028376077
0.00034863714866617415,0.011269848644875326
0.0003434822530494581,0.006095750419390101
0.001535766965155986,0.03833913135721342
0.0004944677892711113,0.028855558846914344
0.0009381009600412694,0.02009838548750369
0.0010294758604336143,0.03243461025564824
0.000984229012462662,0.027845812055587903
0.0003881999165276052,0.012089368316798299
0.0009383528513046534,0.029191184648870435
0.0003902456608482342,0.016662890867191426
0.0006318956916963009,0.023541185638674893
0.0007092902290647789,0.029641006430015278
0.0004967453364900548,0.011206561352533964
0.00043303672467947217,0.013178979338654168
0.0005414754081378048,0.025996607815244297
0.0011213731298668587,0.04390929112734477
0.0009205979178694224,0.028566778203117017
0.00031500203642423775,0.011137136734405128
0.0007740362048674044,0.01274331778593363
0.001720030892762875,0.021845218283403082
0.001136098311612238,0.0197192841434075
0.0008757435457886356,0.01646550085760449
0.0002548464054811369,0.007152622362992541
0.0009857812948062734,0.03746859128715606
0.0010218135159739917,0.029933735532599905
0.001078165564289038,0.01189173872395905
0.0011263194465881707,0.019756475322116333
0.0004720559135598561,0.00503806412716373
0.0010332700302418882,0.015311892195071791
0.001048630858389373,0.008904082724454072
0.001095843558369888,0.03590139475122556
0.0006233355650952462,0.007952581240609057
0.000268237072704017,0.019777268725712383
0.0007204282614568101,0.009804583459174373
0.0002519695904880095,0.009814827310030624
0.0001713970486481313,0.006695436833645307
0.000366418278211779,0.015758995875883693
0.00018778959993237835,0.0027475466513673455
0.00033724663378677765,0.015054747544056552
0.0010582756485663118,0.03010713109208091
0.0019242043304941087,0.01948170178236782
0.0014582593105419905,0.024296330308012128
0.000810667233695289,0.01718537098724853
