Translation Error (m),Rotation Error (rad)
0.003374181455001235,0.07611422316883211
0.003892979584634304,0.019275046774147517
0.002357698744162917,0.055283660548614645
0.0025188918225467205,0.05087719375641144
0.0014578481204807758,0.05596215551216511
0.003025923389941454,0.05022011794664148
0.0035897092893719673,0.005916339511469174
0.0013967331033200026,0.01384864442036712
0.0016366092022508383,0.036993372098148423
0.002324236324056983,0.03533257551570313
0.0011844823602586985,0.024702852088375728
0.0016013046260923147,0.016744192434006634
0.0027697503101080656,0.0893111816517174
0.0016806914936751127,0.0689223824196228
0.0017604016466066241,0.03667055449577566
0.0011805192334577441,0.04955832891048171
0.0024181390181183815,0.028391827464153675
0.002291083335876465,0.04995342682016885
0.0013747743796557188,0.022377146347020354
0.0028562129009515047,0.04008502154203722
0.002728500170633197,0.03510505985932033
0.0030810488387942314,0.05294043807387185
0.0030643873615190387,0.061323982491466957
0.0027069643838331103,0.03513386451249651
0.0023037316277623177,0.06663808189636648
0.0019792579114437103,0.04353294856561015
0.0013379545416682959,0.07537099140338094
0.0016286724712699652,0.05473220931417493
0.001180480234324932,0.048506905801854946
0.0009095089044421911,0.043199519610653665
0.0021165008656680584,0.06897651968246837
0.0011334598530083895,0.045206852062919994
0.001540711265988648,0.037916578720788914
0.002945327782072127,0.06900399602421163
0.0016792693641036749,0.017297302039682393
0.002490911167114973,0.05648863510567238
0.0020304694771766663,0.044454198447669444
0.0007780438754707575,0.07224486407265283
0.002201453666202724,0.06028363733231428
0.00288387609180063,0.04418523115516105
0.0021762896794825792,0.022880116060902424
0.0014501287369057536,0.04094134232887469
0.0013685532612726092,0.046903115175790856
0.0012097293511033058,0.03143871845188325
0.004144389647990465,0.0382779534001484
0.0038910581497475505,0.01866644535506898
0.0010662098648026586,0.03772988223367669
0.0019166814745403826,0.03105182859266993
0.002085976128000766,0.02951097535402359
0.004330482566729188,0.03629575877078288
0.0017329943366348743,0.03195447028211565
0.0008309779223054647,0.019338369741806898
0.0014867864083498716,0.028745169945765384
0.0027658864855766296,0.036360525847901295
0.00162019906565547,0.03377168270567811
0.000877925893291831,0.0759535364474365
0.0007800590246915817,0.043449109625947564
0.0028464251663535833,0.06182028005386539
0.0017441497184336185,0.06737811051972831
0.0006888960488140583,0.02953805404759126
0.0026708630612120032,0.032740682647691775
0.0016382416943088174,0.05220815418108969
0.003305595018900931,0.045023759034763494
0.0034325564047321677,0.07791235937924323
0.001569476444274187,0.06400593782567868
0.002404480706900358,0.07074559587185764
0.003968177596107125,0.07534616720907329
0.0003943629562854767,0.013460852455801645
0.0010366938076913357,0.04100267222757227
0.002004160895012319,0.037419735493202363
0.0012911419617012143,0.008636777518089741
0.0011888069566339254,0.03280795274767392
0.002717626513913274,0.039083067324372965
