Translation Error (m),Rotation Error (rad)
0.001066829077899456,0.042030535789512026
0.0014742705971002579,0.026569960872956853
0.0017433343455195427,0.019521181333787448
0.001273750327527523,0.03332165305170535
0.00212701503187418,0.033531023091042236
0.0010736985132098198,0.04163042067994557
0.0010535512119531631,0.03985769676024145
0.0009945482015609741,0.04102830106557843
0.0014970125630497932,0.06310376221449487
0.0007066866382956505,0.06327859269285531
0.0007806262001395226,0.04361977261709092
0.003530695103108883,0.03727448535151453
0.004260762594640255,0.050826029744542416
0.002786559984087944,0.01786369245391925
0.002652762457728386,0.06504197257205636
0.002428518608212471,0.05295564099021065
0.0007494036108255386,0.021789728242943975
0.0013918373733758926,0.015273075878163692
0.0019664233550429344,0.05066078185035743
0.0013333167880773544,0.0601900783256094
0.0015590600669384003,0.06038555653059297
0.0021216152235865593,0.030159101204495675
0.001822683960199356,0.06167933632813691
0.0024508479982614517,0.045821019030964846
0.003131205216050148,0.022123491476442745
0.003122975118458271,0.07549289397774915
0.0038359733298420906,0.04771185785479775
0.0011347820982336998,0.05670631036256927
0.001776503399014473,0.021706022507040585
0.0030023083090782166,0.03809869921298394
0.0029258644208312035,0.07688681143403045
0.0024852892383933067,0.030718435594201503
0.002280670218169689,0.029687948590990693
0.001392880454659462,0.03516676879280589
0.00374549999833107,0.07359441488622163
0.005402274429798126,0.03589845054626301
0.000863613560795784,0.029604612781119193
0.0013533541932702065,0.04599594284016918
0.0009149638935923576,0.07555722870502297
0.003192598931491375,0.04620885959697684
0.003435971215367317,0.041895590927808264
0.002703907899558544,0.06914278501442311
0.0037523917853832245,0.066078826461705
0.0036045387387275696,0.0639078121434407
0.0015423111617565155,0.04307252225328609
0.0010095946490764618,0.05918773078177713
0.0006807241588830948,0.03545307339356618
0.0013496428728103638,0.0678722500738968
0.0008704373612999916,0.06832711436973442
0.0011787228286266327,0.013804330120036519
0.0022360971197485924,0.023644491485352057
0.0013072285801172256,0.029794573107920618
0.0012845341116189957,0.08260881854018023
0.0010425606742501259,0.07311570979646967
0.0012308834120631218,0.043442239708172445
0.0011517088860273361,0.042312094183811405
0.0017678271979093552,0.05351642793716507
0.0023268181830644608,0.03506531052423294
0.005460568703711033,0.044393713904095175
0.004578487016260624,0.020364078255812882
0.0009389538317918777,0.08519339314302377
0.0015918593853712082,0.055295691680445895
0.0034139370545744896,0.04608323907654256
0.003484930843114853,0.024641140336931076
0.0011025601997971535,0.042662018620366234
0.0005182605236768723,0.0454382724204728
0.0006736479699611664,0.017556636497042782
0.0010865787044167519,0.03827367889757028
0.0014629634097218513,0.041785129200333546
0.0006974264979362488,0.02629743909999099
0.004933027550578117,0.07755356760189201
0.004498000256717205,0.060810023884797136
