Translation Error (m),Rotation Error (rad)
0.0012270571820080182,0.07060392918085971
0.0005470883738314392,0.04187862653565185
0.00031673590694054204,0.022340925259340862
0.0004023398000466676,0.011450405946026893
0.00012415519352085812,0.010703778294253624
0.0006403236960370387,0.055211030072832464
0.0005757387031003602,0.03702636874064468
0.00018853694736004414,0.0111862095937253
0.0002613487071301667,0.013166839162308897
0.0001807311101799311,0.013961689891538337
7.077180478463375e-05,0.015392817525031249
0.00021288381017143913,0.011796323641555516
0.0001649806320103038,0.005269631092864955
0.00015179022283297143,0.01159431759339488
0.00026456033033453105,0.006342015774630292
0.0005416827663232409,0.00933153086123942
0.0003619042863892575,0.016364698815975662
0.0008780566979923535,0.02326418670270347
0.0002479521914565321,0.01892821410598421
0.00039514934284482287,0.0047804767212960625
0.0003050572748177025,0.015171227357293015
0.00026905561339356926,0.016558455747385473
0.0005657229008117094,0.010648489133712885
0.0004763869638086636,0.024991883286347473
0.000461865116998977,0.01608951340486845
0.0005600847313357235,0.02188462485325348
0.00023242112158272828,0.010996954548270557
0.0002700604396427154,0.007759285486650992
0.0003935702215460378,0.005024843018461455
0.0001615106426273577,0.00578069203033055
0.0006089273487398638,0.006467881749458002
0.0005804275220115587,0.008873596982020745
0.00039017666831905364,0.012575820970699883
0.0004095795011175539,0.003589979421995962
0.0003538729412287129,0.013214179137606006
0.0002660490617104657,0.009074706091698031
0.00023828992291188844,0.008939316277053723
0.00011311587128187174,0.01266574029328611
0.00031163582675698687,0.008681232766172197
0.00014382574621162915,0.0050080855882418856
0.00021369689587319267,0.0071251167924399825
0.0003197034886134511,0.01570441014115955
0.00029975295144359787,0.016145994297102003
0.0010103407104047873,0.038265692591766515
0.00012942727391031424,0.006815942355083398
0.0005078322168355943,0.02672390179362535
0.0003526919021958619,0.018563273834029274
0.0008668648701943282,0.029781923453059876
0.0006731582339423239,0.018444842975914446
0.0005204839906452242,0.015184318980849407
0.0002539571466323078,0.008753144958542078
0.00021059148399924475,0.015960011413318306
0.00024374256936181976,0.02319218322120903
0.00031976317550230435,0.017473403440004382
0.0004460756894866646,0.015054327277163194
9.312896585141062e-05,0.011309498527484828
0.00022067408725833133,0.016704237260103973
0.0004385601720425063,0.006880098570143621
0.00028152660289426645,0.006165024586817634
0.0005052793947511059,0.00611061564710959
0.00018290091899062465,0.007921853267021405
0.0003542682381917194,0.01729332874335563
0.00036952977161454695,0.00969487104709226
0.000227357921186052,0.018217492664683928
0.0007202064106534237,0.02152398257708524
0.0008269129148008921,0.02197949458120435
0.0005864427995536364,0.015471758646243703
0.00029513502303174857,0.005336572904525577
0.00015298441278801395,0.010889163996431415
0.0003246458732246091,0.009566835220932622
0.0006870942090941596,0.007338593763497843
0.00035013567712135,0.017633552334534883
0.0003304354362653125,0.003295423891834909
0.00016274823106642022,0.014225396465011263
0.00028050085512105506,0.0277788558927013
0.00021799936941632042,0.013761221778282822
0.00013085915646447732,0.01902890073098316
0.0005731988861098734,0.016621234712786415
0.0010151205257379042,0.02076917071974487
9.774135301237989e-05,0.009374059048451802
3.2964710439347886e-05,0.009541582950251221
0.0003202725639165453,0.00931245013666082
0.00046097980751834584,0.025159195783676043
0.00040108468404916227,0.020628086189333823
0.00040978065676472615,0.008424019084254724
0.0005083601230490339,0.008620272616883931
0.0003734826890656722,0.014446670589398351
0.0006321972771456113,0.013138266426290934
0.0005836263665683645,0.023432238720303887
0.00047397655143041617,0.011220065585758783
0.0003745400688536897,0.019437387792625653
0.00038573377338815655,0.016365370172565133
0.0002967336196759481,0.027607573808998018
0.0004427791735505584,0.017267973874066703
0.00035641381017474487,0.013658923740654218
0.0005817150202277032,0.018270571305835082
0.00022408626085097978,0.0255454453669197
0.00036479625423985196,0.02102437451681739
0.00013739715127620254,0.012402970395273065
0.00033840694413631717,0.0059218425469438505
0.00017114187372743034,0.0018072656176651792
0.0002755316281206465,0.010295410513301302
0.00025384164525658545,0.014449964816524205
0.00020991094315660382,0.013148154552474207
0.0003215427376786987,0.007351566467083969
0.0003193732669104013,0.004832119177998559
0.00033953193924909225,0.0034174933228267477
0.00031768625939336895,0.01772079948387085
0.00016208050713283073,0.010290894054832129
0.0001791318734874845,0.00815667174860234
0.0005075171740271563,0.010175393280104354
0.00026089163890678085,0.0041477672538694525
0.0009850758978560605,0.013028465934884216
0.0006047064233607614,0.011985758718239953
0.00035319285265595843,0.009040675692065571
0.0004704810472568235,0.015484611775046021
8.487238088140253e-05,0.016548436253247176
0.00014641743236591502,0.0011928977564492585
0.0009218085580101516,0.01192852578664073
0.0006035429242130796,0.0184504792408124
0.00047709983238289864,0.010929344832730652
0.0005920296719924573,0.03319409065637802
0.0005114067028935288,0.008874242279728838
0.00017843295672401172,0.015865075776538784
0.000364623950736484,0.011853853386854844
0.0002683913634551737,0.004135275360999554
0.0004247781121341776,0.008758576372867642
0.00010888619256394644,0.010471606269462697
0.0001236894910971592,0.004690700235663144
0.00016234362110146942,0.014467037660261648
0.0002824681508916734,0.013291570840085353
0.0003736517854599844,0.01836759007633095
0.000524456526858225,0.01893360567794697
0.0005186767290315513,0.00899023677539991
0.00015169404844134551,0.01692353278549398
0.0003840845058226596,0.015936731969850633
0.0004177653303323453,0.021785127440165503
0.00047929787923212293,0.01549443902843885
0.0005719621353659984,0.02208322380423636
0.0004448087028664973,0.006988189133990658
0.0003532994854232221,0.006406109333816776
0.000347594833637924,0.006240794289632382
0.0003130262236779244,0.008785824582482098
0.0002439579559779803,0.011114710958487855
0.00032935470280613145,0.016461377589497048
0.00036675100572817164,0.008324466426362183
0.00040070404982374755,0.009389040851339448
0.0003624328670103639,0.010974102938390684
0.0005688938602970376,0.0033593333942937426
0.0007020091227282824,0.007545885780708074
0.0006109607080166824,0.008102521359176698
0.0007212379288268674,0.01702656391681281
0.00027032832754751365,0.009027809528161656
0.0003726416977340042,0.007935582886086924
0.00038347397486099277,0.004907773030735385
0.00015664152188976134,0.01809131873319
0.00019291782335383902,0.005479167055578832
0.0001959870075016485,0.010114235719114004
0.00021021358067967698,0.024162231896201
0.0004145898398940067,0.004558500628462518
0.0004902589557947406,0.014010035429371603
0.00016374658773259977,0.004331351248957516
0.0003303089888079501,0.018694972095047415
0.0003511351192749118,0.0028203755001434015
0.00024065264864375248,0.009200559781821186
0.0006715676963084533,0.005159400256517221
0.0005205753670059331,0.016174305717637557
0.00044184969338987266,0.014050439683588736
0.0002524946514347124,0.01784724285049892
0.0003257184223074486,0.01016646069113879
0.0003204444499025072,0.013769982177686914
0.0003366681575405969,0.012592299457238968
0.000636087628117437,0.04444655236077869
0.0005429635138976038,0.021189895436879935
0.0007244118595705427,0.034892985423774586
0.0005288750841785615,0.006737749797224355
0.0005373519948141808,0.021453641385908332
0.00018406685337943492,0.015121988858415944
0.00021615650454167266,0.013957451994300788
0.0005061524534987795,0.018181492481319582
0.00012380986633366356,0.017373979830778593
0.000511049060277248,0.023476946611495915
0.0003178930827228265,0.017120831457288977
0.0005405856438375958,0.0055726510254701135
