Translation Error (m),Rotation Error (rad)
0.0019483202756197474,0.011335214366033856
0.0011080805511851054,0.01447410179532222
0.002811157037712557,0.013662648545571372
0.00048174270013057185,0.0035756062984491155
0.0006366397581109,0.005975531309138823
0.0017641071429438278,0.012797763381216182
0.0025804058412618423,0.01509575341631076
0.0022346121399273514,0.011162938767738778
0.0005028746144207542,0.0007075348613265227
0.0016470440705212142,0.012184630565829373
0.0005804005642979487,0.006822743555934648
0.002429753850195676,0.01605867789292859
0.0011604044777127637,0.00976906878920219
0.0016849519425902737,0.01415884310008342
0.0014870962160858803,0.010396179336525486
0.0025050736609740446,0.016119119546172393
0.0025974235021452227,0.012511140243386084
0.0018187592170337292,0.01273837975965626
0.0010089694981270363,0.006649904261939558
0.006908469054469478,0.0680673422829311
0.0063956218741167675,0.033911903963567955
0.0032087663587103132,0.02210125254140625
0.0016714895219166886,0.01860417428245521
0.00168777652401041,0.010661068791616017
0.000981984039878132,0.012422008947451577
0.0017014255700191702,0.00970834861297348
0.0009615745932657262,0.006639364150595939
0.0013175953608113161,0.008571268172426837
0.0011806795936271444,0.007546544636560899
0.0014964102982078457,0.00765366812316079
0.0035296878101578784,0.021678802397489347
0.0019100757238317105,0.013003410674499304
0.0020745217931623285,0.011957825639781634
0.0008071701912798872,0.012018426325464508
0.000657705724474442,0.010931916023688195
0.0014487495541863175,0.009273569378253852
0.0009426875275845344,0.006141362929427194
0.0008123799824508171,0.006482059761035196
0.0004618930498496137,0.004906610723414152
0.0011495644612312585,0.009464707583656223
0.001228398996570297,0.01221133270094458
0.0013299984014472459,0.010136576063236973
