Translation Error (m),Rotation Error (rad)
0.0009898403659462929,0.04259082000440325
0.0010227588936686516,0.0341849468393488
0.01729627698659897,1.9186449265373926
0.01756116934120655,1.9211858781156759
0.0003105783835053444,0.0110606106567122
0.00017396360635757446,0.026435894993836122
0.0002527516335248947,0.0261677211581835
0.0007084626704454422,0.03242934801579611
0.0004984037950634956,0.027026730904327927
0.0005821604281663895,0.030307846720955555
9.250175207853317e-05,0.028548072563418136
0.00018003582954406738,0.013720366728852719
0.0005474351346492767,0.007010477642289324
0.00022192858159542084,0.009211110476390593
0.0009802421554923058,0.029035904545103984
0.0006170962005853653,0.015002396142286949
0.001015951856970787,0.024922214940621995
0.00036231987178325653,0.01754245299149329
0.0014094812795519829,0.02560077381022383
0.002070019021630287,0.06447836389278884
0.0014502452686429024,0.020589176173306706
0.0008094124495983124,0.009774128679622858
0.0004437211900949478,0.02594401203107018
0.0006151897832751274,0.01785869294549545
0.000560990534722805,0.02188479268807253
0.008557904977351427,1.6966157892847986
0.0011939089745283127,0.03501794369454445
0.008357730228453875,1.6752760579682813
0.00014867354184389114,0.023619459278203067
0.0010747890919446945,0.026310704659616956
0.000440218485891819,0.022131922103078402
0.0011809058487415314,0.015613891659718262
0.0010519400238990784,0.015045035542486086
0.0008575255051255226,0.014255525980300473
0.0004934407770633698,0.014388899691148763
0.00028301775455474854,0.008562470286115736
0.000235031358897686,0.021839491763474113
0.0009497459977865219,0.01295426244198186
0.0022904332727193832,0.04095287265311899
0.001674693077802658,0.05731679372927665
0.0007764026522636414,0.030173154167606415
0.0005492949858307838,0.022445667723942773
0.00040221214294433594,0.01706125039322591
0.0004219524562358856,0.015294501725090738
0.001276080496609211,0.014780275823271733
0.0017954744398593903,0.02495903162690163
0.0005767755210399628,0.01734114325460065
0.0003759283572435379,0.016291207165394665
0.00034508947283029556,0.0129764842080585
0.00105282012373209,0.039740722680814446
0.001192927360534668,0.02004891412222843
0.0006083333864808083,0.016606612306426814
0.0008582165464758873,0.0055882485184396225
0.00020020641386508942,0.00934648910406217
0.0008371006697416306,0.013561400776398653
0.00017507467418909073,0.008846473340666693
0.00034449342638254166,0.0046008139325138765
0.0008940855041146278,0.03508013988581448
0.0010112691670656204,0.013150287290143486
0.0005062315613031387,0.029863402853158638
0.000645119696855545,0.02155627002630807
0.0011710133403539658,0.030161780442466424
