x,y,z,roll,pitch,yaw
-0.038287201106862054,0.0022784110376131983,0.325211095162763,6.724103308087744,0.6540039060429985,-178.27149080736757
-0.037874290131233716,0.0020656334894276983,0.3252619187454769,7.158708269701095,1.590882955546859,-177.779977230474
-0.038491784705961145,0.002369165132457739,0.32502097932521995,7.07324639489656,0.7884263494799217,-177.54071388076412
-0.03867800682122362,0.0022078989674656,0.32513654855076635,6.54021603016158,0.46764771093084434,-177.9323416526501
-0.03860956986570915,0.0024242382213874613,0.3249915424224237,6.912424069420455,0.9702869735816898,-177.4945978101782
-0.03863449451881694,0.0022887175964063696,0.3249941304143458,6.94910819332552,1.05152910891161,-177.6835798278418
-0.03839815410808422,0.0024163412385604264,0.32516685724129507,7.2131523501078485,0.9400755245564243,-177.4803240400351
-0.038674196498847443,0.00246474805561693,0.3250505724894457,6.797826703854857,0.9430825073436774,-177.44744049817797
-0.03859927288726451,0.002224721871242998,0.32503020796470516,7.085181335799385,0.8835669258295846,-177.2338570025584
-0.038710095511401164,0.0024309777899762255,0.3250450890120658,6.8029812239027825,1.1121984936532319,-177.2692544169249
-0.03852944420060902,0.0026597330221083907,0.3249986221623498,6.762237153112453,1.120883775338399,-177.81352563570496
-0.038734037153899226,0.002799704521363185,0.3250031522041065,6.500353422451775,0.780744556270144,-177.25555584314455
-0.03877685292596456,0.002476546166267594,0.32494463351084646,7.279088591692567,0.7415226086874093,-176.90207344072644
-0.03856848701928321,0.0025026883555851935,0.32505298342129646,6.791445878547305,0.38960650065169133,-177.7258557669041
-0.03874965571244539,0.0022152293698075387,0.3251047575752443,6.764616732637049,0.5523019581122212,-177.0685790146488
-0.038580416184203964,0.0023756326156270558,0.32499347974792114,6.776131198843592,0.7449523509965972,-177.45394835996643
-0.03872216020822085,0.0023948900239997126,0.3249511270250628,6.410683883061716,0.7138355484557246,-177.72317587266005
-0.03884639676208954,0.0015416424209279403,0.32474845719562456,8.248676553360315,0.47593469068899225,-176.17306225694202
-0.03863625504438211,0.0012875800078020834,0.3247823710891856,9.00217371034925,0.5751541656734908,-175.45864098343625
-0.038916429189767336,0.0020686267959752528,0.32485770741255465,7.545299103336367,0.3229438487512888,-176.12191510372963
-0.038706158462454024,0.002349293108454455,0.3248796776571515,7.340285203711061,1.3264596165241518,-176.75515770790383
-0.03867886458516873,0.002392504927648892,0.3249104546975431,6.532145163326666,1.2131252688882201,-177.349865607714
-0.038745582081761536,0.0025406699312585236,0.3248185351887155,6.502757809644631,1.1713014762776208,-177.15298554790164
-0.03859919345548118,0.002344485803543155,0.32508987545184415,5.869466955004778,0.8843278977362284,-177.9553519911806
-0.038983153114521524,0.0014574672731321576,0.3246758852384235,8.061035141717865,-0.18436319556129727,-176.4292893127504
-0.03899818707328757,0.0018911564183992447,0.3248373520790391,6.719274142122972,0.24992811531487652,-177.32169081730532
-0.03959825471085966,0.0019588158271812424,0.32498810385454163,5.9153450283923625,-0.15836367621474826,-177.10227396914394
-0.03902960835825952,0.002343156740545658,0.3248801368029036,6.160987283779106,0.43842514991276105,-177.5774943939201
-0.03872717469995639,0.001554425931069278,0.3252102506186887,6.73880487420858,0.783720466510175,-175.75891740363102
-0.03893018540029542,0.0020282007805833713,0.32504879449158663,6.528111994715772,0.4301304798968964,-176.63047503874364
-0.039026590052569,0.0022757306681706543,0.32501829888752776,6.389103480687135,0.6640535904282959,-176.82104669507987
-0.03879336016808377,0.002224776815884281,0.3251971957376554,5.851039863723716,0.5063971539776405,-177.54893587867593
-0.038289532727100575,0.0017324691601343328,0.325206483749209,6.3027433605040875,1.567264757658357,-177.10142464641737
-0.03833864758352794,0.002051940660992892,0.3251268929205238,6.283877801379421,0.9151739946133276,-177.44853399372178
-0.03881306412077834,0.0024029536146780474,0.32513841483261297,6.295518825115865,0.5072620939449236,-177.08362729137758
-0.03988357061609887,0.0016836549216417923,0.32493518065605687,6.843109036030964,-0.32581780826702306,-175.90041511872084
-0.03907769952067204,0.0022260878232865824,0.3248435304820216,6.768168479737906,0.21007773653901082,-177.1814604380019
-0.0386497943992219,0.0023608902962062276,0.3249524292466939,6.527023861100719,0.2830899720203211,-177.88491407181684
-0.038782015939511374,0.002337539478422434,0.324981999453128,5.808062865724582,0.4174086083462423,-177.93882923518768
-0.038955944380798774,0.0025203565922360905,0.3249591592306145,6.072986822194959,0.5713463641016667,-177.52468281057227
-0.03889758810375936,0.0027429002824745146,0.3250276853345521,6.296923223217916,0.12438321339721584,-177.21196869398793
-0.03892033593206279,0.0025997825159226806,0.3250573381937937,6.194695054893613,-0.18724334894222525,-177.49679377145864
-0.038660453871934036,0.0024672196053778456,0.3250302065319377,5.990173595808212,0.2937359124693914,-177.7624344926816
-0.038857177166779784,0.0023853697700246066,0.32499559683215307,6.248526908468409,0.05376125676048137,-177.64296903041267
-0.038703940437625636,0.0023421177868913007,0.32506875510778743,6.118381014736064,0.4848921643549588,-178.18348794991525
-0.03844430558748434,0.002258426903121793,0.3250445811186288,6.222105972318028,0.23314725302701536,-178.3350208105474
-0.0385785842735172,0.002109874283115105,0.3251675160966957,5.442052112770392,-0.07998351723649241,-178.89866783012488
-0.0388633749173073,0.0022600425126384064,0.3253741921239089,5.425015664547977,-0.16248494789731655,-177.68261306387026
-0.038755025778087565,0.001588453328318822,0.32534035626041513,6.447571000297635,-0.10524488536156609,-176.18130125733555
-0.0392722578386693,0.0011313839208389465,0.32464128852598295,8.424697942294726,-1.0859978890725528,-175.52250588031598
-0.03931766609694365,0.0014498468115422213,0.3247298228846604,8.284053281547964,0.1267842935752285,-174.27114947071053
-0.03954360746918947,0.0017546002312878446,0.32474733215741175,7.1825896117891,-0.14296731128516701,-175.85131623288393
-0.038923889071922735,0.002245121806332484,0.3248733289232663,6.740630629311954,0.009504144742083628,-177.06168291883117
-0.0388913726853495,0.0022369023933141757,0.3249976347993762,6.267580053388818,0.09021865631868281,-177.67275129441754
-0.039917168751378226,0.0017551865297961643,0.3251939192205644,6.778823179034177,0.37877112324515894,-175.5200266264229
-0.03922788142187374,0.0020985766419889915,0.3251653304826712,6.501632325010494,0.6118034747022598,-176.90571511498356
-0.03896418180178792,0.0021986878074018155,0.3252681437098286,5.740292909070012,0.728504149718285,-177.44176598434976
-0.038945280907906846,0.002293951248511576,0.32503654976311075,6.249436596966091,0.8336140640165671,-178.00751072271035
-0.03864944853088368,0.0022444823198463403,0.3251892663850818,5.515654417581563,0.3241625918379665,-178.1928454241654
