Data
0.028164386749267578
0.024563312530517578
0.0305173397064209
0.028951406478881836
0.017731904983520508
0.018071413040161133
0.019387245178222656
0.022919416427612305
0.018399715423583984
0.018660306930541992
0.01891803741455078
0.01889824867248535
0.018721342086791992
0.019162416458129883
0.021208763122558594
0.018499374389648438
0.019314289093017578
0.018599987030029297
0.01861739158630371
0.019948959350585938
0.020644664764404297
0.01860499382019043
0.017582416534423828
0.018625497817993164
0.019359350204467773
0.018863439559936523
0.02089095115661621
0.019703149795532227
0.019143342971801758
0.01875591278076172
0.01828622817993164
0.017720937728881836
0.018604755401611328
0.019434452056884766
0.018990755081176758
0.019313573837280273
0.01929759979248047
0.01918172836303711
0.020101070404052734
0.020466089248657227
0.02022099494934082
0.02474355697631836
0.02818155288696289
0.030678272247314453
0.02962207794189453
0.029351234436035156
0.028356552124023438
0.019148826599121094
0.0213773250579834
0.019918441772460938
0.01816582679748535
0.017873048782348633
0.02454972267150879
0.018297910690307617
0.018526315689086914
0.018651962280273438
0.020855426788330078
0.01868891716003418
0.020646333694458008
0.017114877700805664
0.020515918731689453
0.018291473388671875
0.018283367156982422
0.01893162727355957
0.02308964729309082
0.017591238021850586
0.019459962844848633
0.01793503761291504
0.020247220993041992
0.019005775451660156
0.01777505874633789
0.0176084041595459
0.021233320236206055
0.02055668830871582
0.02223944664001465
0.016947507858276367
0.0213165283203125
0.019217252731323242
0.021053552627563477
0.01745891571044922
0.01930713653564453
0.01937246322631836
0.01871490478515625
0.020387649536132812
0.029776811599731445
0.026480436325073242
0.027278900146484375
0.02672123908996582
0.030059337615966797
0.030685901641845703
0.019227027893066406
0.017758846282958984
0.02273702621459961
0.01895880699157715
0.01838231086730957
0.01840949058532715
0.02086663246154785
0.020054101943969727
0.01854705810546875
0.020582199096679688
0.018798351287841797
0.019666433334350586
0.01766824722290039
0.01913762092590332
0.01787543296813965
0.018548965454101562
0.020995378494262695
0.020871877670288086
0.025536060333251953
0.018601417541503906
0.019257545471191406
0.018479347229003906
0.016726016998291016
0.01980304718017578
0.019565105438232422
0.020922422409057617
0.021871089935302734
0.01759648323059082
0.018584728240966797
0.019846439361572266
0.0221254825592041
0.019045114517211914
0.01883220672607422
0.02192091941833496
0.021379470825195312
0.017563343048095703
0.01781749725341797
0.01818537712097168
0.02732539176940918
0.026103496551513672
0.026153564453125
0.027688980102539062
0.026611804962158203
0.020051956176757812
0.018548011779785156
0.01724553108215332
0.020952939987182617
0.021222829818725586
0.01893305778503418
0.018137216567993164
0.023967981338500977
0.01987433433532715
0.018099069595336914
0.019670724868774414
0.01925945281982422
0.020357608795166016
0.018207788467407227
0.021442890167236328
0.02016162872314453
0.017475128173828125
0.01828908920288086
0.018021345138549805
0.018746137619018555
0.023736238479614258
0.017367124557495117
0.020895004272460938
0.017630815505981445
0.0188753604888916
0.019505977630615234
0.017882108688354492
0.01829075813293457
0.020470380783081055
0.01893782615661621
0.01841259002685547
0.01805591583251953
0.019030094146728516
0.020200729370117188
0.018933773040771484
0.01999068260192871
0.017009973526000977
0.020983457565307617
