Translation Error (m),Rotation Error (rad)
0.0010857681439471033,0.005339700183327813
0.0002624930107747586,0.009219040900953835
0.0006810763510810116,0.014785308586021612
0.0004509508381040925,0.0249809380829486
0.0005561764567923824,0.028286308040943783
0.00023986111535457145,0.009244056665725808
0.0002980740227511887,0.012100367360143648
0.00020928139177132802,0.003666441714273348
0.0007779132533419614,0.028298110812442632
0.0003329589385131326,0.03861191233666626
0.0003859032671416837,0.01048844871751786
0.00047432487445701454,0.010224850409866726
0.0005276514997280485,0.012873781290072866
0.00036962642479902155,0.01191804579192056
0.0014286754692821343,0.016390659825003814
0.0012675917662252493,0.009087615383221127
0.00031175864341352263,0.006624097504168876
0.00066918162073821,0.010967376892164976
0.0001664954212835133,0.007313936176544362
0.0007659556797013985,0.011320458497097556
0.0006309886975420856,0.01586051197723111
0.00041223258932593723,0.013416972553159007
0.0005245154461825672,0.003019122078381126
0.0007169945804582673,0.012239672400527311
0.00046799222253343566,0.024992376796976974
0.00029969564225115373,0.014335175152317732
0.0007379501540622593,0.016769829691332873
0.0004484653455366144,0.01582213481255822
0.0005981910699214784,0.005036403049499799
0.00011660767565770851,0.0033295596625365705
0.00010609384170429895,0.006426612728692689
0.000302294559004674,0.008106412033434405
0.00033749347693333214,0.014819327446618558
0.000474853051418183,0.011308307555084135
0.00018785390368648153,0.010520010642614498
0.00029786472153295026,0.00265384943079061
0.0007522183349635623,0.017050752691796095
0.0004520140349343199,0.006437244954864927
0.0003940888880996185,0.014039473166317838
0.0009092753135049878,0.03969720011235424
0.0004694399234751322,0.02669993759852402
0.0005896705814340672,0.007315492200758207
0.0005397915963228791,0.008970203078998998
0.0008413678779721412,0.01446931832619409
0.00018233008953195008,0.004731184438161045
0.0013272122641069099,0.010645794740244427
0.0007713679428537788,0.00918255727531314
0.0005459585326645839,0.005558081137351116
0.000602877748648473,0.003427071277007927
0.0009364287829455166,0.01066394705812994
0.0008370190787945356,0.017156725619293708
0.00015226651143835897,0.013429873848588446
0.0003298194901826426,0.005975376868648777
0.001130846359088172,0.0355156265467295
0.0011237200569080151,0.01629978446924595
0.0002975454298438894,0.015026647286029692
0.00018285383668742395,0.004230074594890263
0.0004808397190068092,0.014617796035696856
7.300522633796151e-05,0.013124422693339485
0.0009502981895221198,0.012304647338493777
0.0008122210031413879,0.006918244217786957
0.000729484308254699,0.016075397466737373
0.000534662027317799,0.015719059310809
0.0005148140418686823,0.013527729415633025
0.0005336437857939285,0.013651971231331586
0.00016068193182678,0.011726577569476619
0.00045751162458117266,0.010639370673917044
0.00024156207947249268,0.009985729099214975
0.0003148429923173217,0.00607072090210905
0.0010367225594904552,0.028717079468194073
0.0006009827472279938,0.0119135343938199
0.0006891826423199542,0.02362887359299162
0.0011034077062752052,0.02205652224398423
0.000926068126161731,0.015444971878681121
0.000657463432543363,0.04219318279626921
0.0008503185056948095,0.01235032995857019
0.0008329843640944353,0.02345369142897848
0.0009138393656088089,0.016598010634393784
0.0010465625539194897,0.015156704493195726
0.00016457072476755994,0.015308333664454776
0.0010969528595093417,0.008603574461012183
0.0002678986473802947,0.010877136257069377
0.00026236496265839935,0.011118841304939541
0.0005056391808720031,0.012203973177957841
0.0006648557385459503,0.008077000344173406
0.0003395634211323258,0.012079438922828778
0.0006855141581814973,0.009598393042945663
0.0006157295515722308,0.003226891090930748
0.0006182096617535905,0.011040653484231375
0.0005451246947586327,0.012692877955524354
0.0008510782529094151,0.01650325716967446
0.0008157543573977439,0.02715948741201082
0.0009102833192030481,0.026692930173951884
0.00044986423020137957,0.014611588729199536
6.0681740542858735e-05,0.01080377783266032
0.0007919175556014573,0.01775987794257524
0.0004002955588217191,0.014331659545187449
0.000485241757262059,0.014725759371241688
0.00022061876377497958,0.009861489357716753
0.0006165762407412127,0.014543773564273749
0.0006908001549244328,0.030005484850651458
0.000513671001895072,0.020177597231379185
0.0009822308188803083,0.03320332781701984
0.0002639856775020176,0.015811617958069502
0.0006952726586681099,0.009057690646924818
0.0008813469829631435,0.01874401321368271
0.00037621377152360306,0.021709997746148346
0.00046357287885069555,0.007574647850122161
0.0007589004732682916,0.005525073371827397
0.0007757301138230734,0.015971434022769036
0.00010009874521597255,0.0198646309570242
0.000581299871154298,0.019793622697418745
0.0008446744822069811,0.012215893042895122
0.00033367030520206706,0.013080334800026796
0.0008742295106295987,0.021193716297878085
0.0009238589735129244,0.01310106188196552
0.00024251377945194242,0.010324169582417084
0.0009714016143051621,0.00780253637617616
0.000614486133342796,0.01353822082476352
0.0006937737955573916,0.007693030954615802
0.000855265941324524,0.00698709908153477
0.00025470257591857443,0.005161058879968687
0.0005150264686597113,0.008126217598886123
0.0011457772758355499,0.015948988414707915
0.0007257933039346493,0.014519353803109876
0.0006760699266449466,0.018277560895985267
0.0011224929506589458,0.006240790477134747
0.0012653803603850963,0.0349472904278088
0.0008105442665575341,0.021959260203776736
0.0006390295418885971,0.014936056179606087
0.0008079712378845421,0.015721775844587903
0.00015150855364883626,0.0031166704312254644
0.0005251598276206767,0.008891632107534284
0.0002921493668547187,0.011605389226432105
0.0013172853409760678,0.03831623866000319
0.0008378061039617116,0.030460945444487384
0.00047313043976977137,0.005359143223166341
0.0007158841198157836,0.017860745640591542
0.0005164207812253974,0.010409247114872957
0.0011838430292513778,0.03642382873866057
0.0005602410516695102,0.016848329651860842
0.0007681474616235751,0.014976098074143076
0.0007629642445061112,0.018115069578007365
0.0003653850849359543,0.005094558403287056
0.0012911697480794838,0.029567159761888687
0.0006703728911931542,0.019574567999345024
0.0005577580480424149,0.018511520296361557
0.0004421132087616313,0.014006615048375196
0.0016873964944244249,0.033863030633658336
0.0006134358242594036,0.026528426775275057
0.0007337610505442557,0.018193623869980344
0.0010031495105815272,0.01427457223981472
0.0007860745991124054,0.0198621527373306
0.0012179608756264677,0.031631522536637154
0.0007754720682605137,0.03005678714391585
0.0007212081709974442,0.011921311438705067
0.0005871767130196173,0.010793999169136807
0.0002877834054898767,0.012643674761315081
0.00030170937908974554,0.007483630695377108
0.00034968487852073474,0.0033851783226586975
0.00036664776641229593,0.013498477799538717
0.0003640618778834497,0.011389173438811124
0.0002435786006090455,0.01279034336426987
0.0003022165671930457,0.006016047194553136
0.0010133944313637446,0.008714531357212216
0.0009083862897734923,0.021151740771964654
0.0004958814854461929,0.006177980476358788
0.0004481868022807598,0.01614690436732707
0.0006586373618129972,0.02186031411569665
0.00034617760979732204,0.013233815947439862
0.0002480195775550866,0.013190313014394092
0.0006036461634462537,0.006780825011597621
0.0004284382886937492,0.006056174455027815
0.0008713340995184777,0.018345958864259434
0.0002839452588568668,0.012265501670992527
0.0005801408334363497,0.023065926608442686
0.0003256425826252216,0.009170696711467015
0.0013679634630053526,0.035824481899373616
0.00037349233938543513,0.015299023970827205
0.0007147995707811917,0.02620289021704908
0.0007133833189365314,0.018287099835093905
0.0008341514306958848,0.008619627230661573
0.0007002875367336709,0.011794732398378832
0.000964696299388253,0.012473310662053249
0.00018016574509678064,0.011050136252775683
0.0013078480793932592,0.03424984499691552
0.000549406579024437,0.021350748938670214
0.0002678477826958481,0.01309781393644089
0.000610793930548087,0.022598445686502436
0.00042946509469523383,0.006127474498612269
0.0007147676281886181,0.01089638838673721
0.0006065946633652224,0.008903167808381702
0.001329829806836917,0.017412166871837186
0.0005724571993362382,0.01323275802803104
0.0008912339631542616,0.012307224117613834
0.00144986753650085,0.04111182849962224
0.000490580460311757,0.027125455054148824
0.00013430412280075223,0.008957390877548894
0.0006348980043057386,0.015171030316968736
0.0003955878120229478,0.01777279421413036
