Translation Error (m),Rotation Error (rad)
0.0008552568033337593,0.014401563994745473
0.0005899267271161079,0.02081206032465029
0.0006104204803705215,0.00930321837362073
0.0012292852625250816,0.02548737139985579
0.048391793854534626,3.1112075692370764
0.047785766422748566,3.1251959058099805
0.00037460774183273315,0.011905168153669472
0.0009030550718307495,0.026956184011109316
0.0009612580761313438,0.01007274914100643
0.00019510090351104736,0.013251095035033215
0.0009641200304031372,0.004690607314767874
0.00029803719371557236,0.019184394401281085
0.0011619320139288902,0.031030021954719846
0.002106619067490101,0.034091826718055045
0.0012273825705051422,0.013584877458202502
0.000823470763862133,0.023816961252705295
0.0018535703420639038,0.04582442009268563
0.04821345396339893,3.1371139346020587
0.048782410100102425,3.1295137662184005
0.0010753776878118515,0.023130147869588724
0.0017780549824237823,0.03318469894623495
0.0010228753089904785,0.021321427239524984
0.0006004003807902336,0.033737170887711006
0.0014575859531760216,0.020934822881454172
0.0002783816307783127,0.013096878038449123
0.0015937518328428268,0.024019600678498274
0.0010361550375819206,0.015013006903809169
0.0008317427709698677,0.02907547161960288
0.00047792959958314896,0.028021228267335253
0.04827785212546587,3.1248484975632453
0.0491015687584877,3.117320391624692
0.001400550827383995,0.043065313628013725
0.0006109913811087608,0.04148242806597642
0.0011190436780452728,0.017955467872968468
0.0009064394980669022,0.03178416937196018
0.0012288829311728477,0.039473577409390885
0.0011722808703780174,0.02809303778522594
0.0009600883349776268,0.03627659943502475
0.0005209585651755333,0.011249234652109702
0.023672726878430694,1.1349928020175595
0.024144520924892277,1.1116488033297853
0.0011959485709667206,0.020666576061064486
0.04777549859136343,3.1341931918356094
0.047559878788888454,3.1292904706184044
0.027997681871056557,1.4848127748584925
0.03105045238044113,2.5856972601079837
0.0003688110155053437,0.17554574922179006
0.023969342408236116,0.9522999999376476
0.05107066221535206,3.1288437522024286
0.05043607298284769,3.1406444697529436
0.0007792552933096886,0.017124509563532862
0.001164877787232399,0.02937513550758583
0.0007748492062091827,0.02936254206134405
0.052353099919855595,3.1293725008682127
0.05231309495866299,3.1410190078163662
0.0012887809425592422,0.03137979416997824
0.0008656755089759827,0.022123037820103744
0.020996968261897564,1.2193473103280337
0.021643877029418945,1.2463003889574187
0.0008259722962975502,0.018615144856993372
0.0011162683367729187,0.02172226323731094
0.0005887579172849655,0.020425109847205615
0.0004932377487421036,0.013713012570221663
0.0008613672107458115,0.018579083256843196
0.0006538098677992821,0.011906645156161792
0.0008049160242080688,0.024871672621721356
0.0008548088371753693,0.018450157211820358
0.00161846075206995,0.020355077521269884
0.002408444881439209,0.036255006694618896
0.0005069589242339134,0.02114899748398258
0.0004622405394911766,0.017879532334118254
0.0014910362660884857,0.03189324606136618
0.00035290513187646866,0.014335987551059089
0.0008395891636610031,0.016070296428435927
0.0006293719634413719,0.01883051265176689
0.0007577156648039818,0.012812490440428594
0.024143234099028632,1.1109083429522093
0.023216552304802462,1.1050124098428618
0.001252693124115467,0.027988735645151856
0.0008401423692703247,0.0189776045295921
0.001508595421910286,0.02246734632175196
0.0011881086975336075,0.02082674368500052
0.021800102200359106,1.936733033801482
0.02179516525939107,1.937378887748696
0.0003535281866788864,0.02253850795472092
0.000784069299697876,0.025859283014766102
0.00034963618963956833,0.009219054052601632
0.00020225532352924347,0.017330445152552533
0.0002368353307247162,0.0177015477191401
0.0005107410252094269,0.019254103294938006
0.000407620333135128,0.017175273343974718
0.001158527098596096,0.030562773989665133
0.001604587770998478,0.042501008234683745
0.00143343023955822,0.0285692704927818
0.0017438828945159912,0.03149451136078644
0.002016434445977211,0.05065185867542637
0.0007686177268624306,0.04180270304178048
0.0004069739952683449,0.026483074648160677
0.022679540794342756,1.9183385413331109
0.022537607233971357,1.9374558337313297
0.0006173597648739815,0.028163559782008442
0.022128867742139846,1.1034241044036504
0.02258657367201522,1.1061515517725993
0.00048606283962726593,0.017847339464752563
0.0004116864874958992,0.016430562797492162
0.021967113483697176,1.9392551688613675
0.022432351019233465,1.9284198481863113
0.021914921002462506,1.2206749568303856
0.0013644162099808455,0.030665934190531253
0.022814250085502863,1.2424585847617011
0.0015970710664987564,0.024781325673672278
0.0006788484752178192,0.00881621318132077
0.048677544109523296,3.1249638745420856
0.048901394940912724,3.119000470558289
0.00038807839155197144,0.020257739589795973
0.0005483292043209076,0.01770023259412613
0.0005531013011932373,0.015432227015671153
0.047348931431770325,3.127433528120813
0.04735356196761131,3.11574294478149
0.00010645110160112381,0.006601774187622758
0.03146314364857972,2.3578611322253313
0.030901449965313077,2.3766205353326293
0.0006016166880726814,0.023308336294921825
0.0007774578407406807,0.016520528605812265
0.0010781213641166687,0.015414939529148118
0.0019569089636206627,0.020154877632313755
0.002097507007420063,0.034171515705696966
0.001023552380502224,0.017451903098505226
0.000812615267932415,0.012294255399606477
0.0018958095461130142,0.032414816626618444
0.0019400836899876595,0.04224187570559512
0.0003144294023513794,0.010893588475165318
0.0010734843090176582,0.029879624596393418
0.0009183511137962341,0.011601168719418308
0.00040023215115070343,0.03031196911007235
0.0012309281155467033,0.029456557852839457
0.0009268708527088165,0.020584248395286442
0.001301460899412632,0.03851873644218795
0.0008805729448795319,0.045517487110234414
0.0011589676141738892,0.024493431797151303
