Translation Error (m),Rotation Error (rad)
0.002148316553363133,0.04050134119390536
0.001771713767145986,0.03301217948473531
0.00028573306531471526,0.008538854212980044
0.0006062243605423762,0.011622926301935144
0.0014980925488891367,0.029544106911250596
0.0010309389899553385,0.027411715085694063
0.0005809365691799261,0.020272042165733268
0.000708171455804962,0.008356543840705156
0.0009839939168208422,0.021531075804008218
0.0010717474558525463,0.00720235127270107
0.0008574754193124198,0.02822582470454185
0.00021958439399586555,0.007743811516858927
0.0021551121824134687,0.027234313830121853
0.0012955559661242313,0.019775426908110003
0.000560946058994656,0.029740442479955796
0.0005735334894013278,0.004823483361485937
0.0006542593660700067,0.025960602710315455
0.0005443265275300764,0.0222452588466063
0.0007771790633229487,0.020211902789991656
0.0004199918011430614,0.018795229553699857
0.00035211675991646783,0.014854006957493279
0.0005304568403334698,0.02114635024995099
0.0003796645420042887,0.019863862861882513
9.465787300205059e-05,0.00807280388695531
0.0009721246537107639,0.016138205564542592
0.0008939696710347656,0.01763419476637717
0.0005767400505370963,0.013204827471731649
0.0009811036155616265,0.029709476757241633
0.0007477988055413099,0.016875132825949934
0.0007357737714556549,0.008238098220697836
0.00020040658937914117,0.01221065368125423
0.0002622438702818454,0.013098738023109964
0.0003696658603437753,0.01106351652908285
0.0006165568762107349,0.019774124006756648
0.0013682124803011016,0.04376233635567641
0.0017535250196270766,0.023471076352545597
0.001396367621748048,0.04170894833026324
0.0009956092400795601,0.03483757406048223
0.0008660890972819087,0.00693041334584784
0.00039386250360769204,0.014737937732841128
0.0006841628794885032,0.00993578972689842
0.0005456856299938615,0.012221581559984658
0.0010451856868819078,0.016803446373880353
0.0007298011745194045,0.02197475391779558
0.0004219656856930907,0.015353091130181374
0.00026813480839280555,0.004871071735967356
0.0008768560635829814,0.02261111587473976
0.0002660046352400726,0.0059976176702341314
0.0008012419824228179,0.02399659751259365
0.00032485932118362336,0.016896849500406326
0.00020627630912571117,0.011587197593823375
0.0003247461608837255,0.012474742785766353
0.000516935559655771,0.01053444885049929
0.0005392893747988813,0.014432041792674728
0.0005473935313926115,0.020689572666322504
0.0006341175231351489,0.02027749883925287
0.0009118936891964035,0.020614016814893867
0.00039838084754979623,0.016308569619452797
0.0002876654510886867,0.014952394319527877
0.00036178670573756497,0.021192331107962325
0.00043874585684226634,0.008699808863357856
0.0010953753893485213,0.03494342400016357
0.0004343858278159536,0.035193509880960074
0.0006264247600037531,0.009567865692389592
0.0005674202975463945,0.011037736256012176
0.0017031644336868278,0.03547389509888935
0.0009117660753578602,0.018566767229319922
0.0005296191861526439,0.023700756305509597
0.0005162348341924278,0.00521121420983567
0.0005523490613148392,0.017221795438083037
0.000278754377687377,0.022997888599167866
0.000667927824062547,0.01816944340888589
0.0006940328872549672,0.015917420326736705
0.0008132030933366077,0.02532107883584202
0.0006228135325171387,0.012239177672026804
0.0008888139886125803,0.02670177382499838
0.0016891520704858491,0.02722881776079651
0.0007799616075451071,0.022146385830385928
0.0004951070905340332,0.014636127307628324
0.0006200287760741493,0.006836981765564933
0.000311878133277356,0.02616140591400715
0.00038512915770572316,0.02971638904563966
0.0004850512566953822,0.017020014228474472
0.00013565992552405474,0.017977151379945374
0.001164518570987724,0.014864510158138717
0.0001720426891063699,0.012394141079767676
0.0005060853703194659,0.012223206692497794
0.00032852514363476346,0.018347960639114827
0.0001169116243971164,0.014174462844432401
0.0010230764780198957,0.021580276403882222
0.0007842884158066228,0.009880976053001743
0.0005472185057597626,0.017910266344438073
0.000739888743543261,0.01678303751583115
0.0005635838566564275,0.00432228863492288
0.0005218229987193953,0.012907931035531551
0.00039100394174031855,0.017119283067670993
0.00022614201272054546,0.018740336407355916
0.0009712915527906613,0.01067736546022346
0.00035072594203164505,0.018969060342409683
0.0007916437752260568,0.026179201097307463
0.0005523597570308925,0.01722144408107404
0.0007058055301576134,0.012003194536712624
0.00040700509111207817,0.016660457302615537
0.00031155622922909333,0.009089392154517885
0.00032995806660670104,0.003012369855836684
0.0007328337536161647,0.021963884278923658
0.00037429512179506727,0.018229582329621987
0.001275054778703412,0.03101113897006068
0.0009403615365942801,0.017136320647743855
0.0005911066177988443,0.018438372862798428
0.0008375655664941851,0.019594608800501533
0.0006297918100786892,0.013564654863606343
0.0011594212129797561,0.03286162964791404
0.0005540852673387147,0.003625970281552127
0.0003568311980949382,0.02142944426847986
0.0004194424657109966,0.016786643014388623
9.1568537595196e-05,0.018712329941848106
0.0010282546706665806,0.043758937230987525
0.0012464630278131734,0.020536678778728855
0.0007302888360883886,0.024764037257995957
0.0003256632205875798,0.020626715909396447
0.0006221884242661232,0.009130416670336285
0.00036980131029224275,0.00878083884672877
0.0003458714905709391,0.009005116479296086
0.00033384346543662013,0.02075638863909145
0.00046236034251121057,0.014142694912993907
0.0003464130909216507,0.017502218280891248
0.0008331937025727026,0.035389966472541175
0.000756226109454335,0.017379289841707453
0.00023263853453453671,0.02093213603063945
0.0004044186477906043,0.020729032889079332
0.0006284697084590687,0.015533613183898398
0.00036840806071115374,0.01067405031401055
0.00029679926802287857,0.017655874212296786
0.0008775493366036061,0.01556521694673836
0.00029162816912796374,0.017125914011076254
0.0008473449661776725,0.03171397777366974
0.0011609686818493253,0.03593231812559841
0.0011098049257725045,0.024115694024881375
0.0005177353470942805,0.011395281788420027
0.0007690958313276413,0.019544756236607303
0.0003851107936035346,0.013039377729210976
0.0003922368744699277,0.02676231072782914
0.00027875245260917947,0.010097864796391368
0.0003386956078115129,0.030503364454914146
0.000851927961988904,0.036563827799678046
0.0010892988019353504,0.010646222219751597
0.0002714360507164223,0.00594538270797497
